Flight ID,Aircraft Type,Call Sign,Origin Airport Code,Destination Airport Code,Latitude,Longitude,Altitude,Speed,Heading,Time Stamp,CO2 Emissions,Fuel Consumption,Noise Levels,Weather Conditions,Flight Duration,Delay,Airline Name,Passenger Count,Cargo Weight,Country or Region,Flight Path,Airport Name,Aircraft Age,Fuel Efficiency,Sector Type,Airspace
FL009776,Boeing 737,CS7035,LAX,SFO,82.500372,13.728547,18828,329,289,2022-01-01T14:39:08.738719,2.97,4842.85,66.02,Cloudy,3.49,10,United Airlines,213,1399.7,Canada,WP471-WP460-WP268,Airport 70,22,0.4,Domestic,North America
FL009777,Boeing 777,CS2703,PHX,JFK,48.407584,151.613963,26102,555,66,2023-12-07T14:51:12.642070,4.98,1605.55,98.65,Stormy,6.93,109,Delta Air Lines,223,491.49,Germany,WP348-WP494-WP714,Airport 79,18,1.56,International,Asia
FL009778,Embraer 190,CS7460,DFW,PHX,53.541242,-0.316846,1122,600,162,2023-07-30T07:30:10.641383,4.99,3637.06,73.45,Cloudy,5.08,104,United Airlines,198,1066.49,Mexico,WP517-WP604-WP418,Airport 39,16,1.84,Domestic,Europe
FL009779,Airbus A320,CS6163,LAX,DFW,89.100811,135.951742,13281,260,3,2023-10-01T07:58:18.411214,3.47,1194.33,73.25,Clear,10.17,109,United Airlines,65,1657.26,UK,WP977-WP390-WP569,Airport 40,17,1.71,International,Africa
FL009780,Embraer 190,CS2237,ATL,SFO,-74.26029,73.605676,24691,480,222,2022-02-20T02:08:46.162207,0.55,1649.76,51,Cloudy,2.74,99,Alaska Airlines,199,1388.98,Mexico,WP361-WP458-WP746,Airport 78,12,0.16,Domestic,North America
FL009781,Boeing 737,CS1934,DEN,SEA,2.688456,20.343279,28913,509,94,2023-10-13T07:39:32.013723,2.23,3299.76,52.57,Snowy,4.01,46,Delta Air Lines,185,635.13,UK,WP481-WP790-WP886,Airport 87,13,0.86,International,South America
FL009782,Airbus A320,CS2382,DFW,SEA,-21.855555,-125.951301,36197,414,203,2022-08-15T00:32:40.831157,2.93,1933.54,85.06,Rainy,2.98,11,Delta Air Lines,271,1226.25,Germany,WP534-WP942-WP998,Airport 23,22,1.81,International,Europe
FL009783,Boeing 777,CS6235,ATL,DFW,-59.112772,27.975035,4468,504,304,2022-07-06T13:52:44.729071,3.7,4563.26,71.09,Clear,5.07,47,Southwest Airlines,296,1886.25,Mexico,WP876-WP546-WP313,Airport 83,4,1.55,International,Europe
FL009784,Boeing 737,CS2525,LAX,MIA,26.730749,-153.523262,17350,474,7,2022-12-19T22:13:17.763500,0.54,3345.5,57.24,Clear,5.68,29,Southwest Airlines,268,1569.16,Germany,WP157-WP707-WP622,Airport 44,30,0.93,Domestic,Africa
FL009785,Boeing 777,CS7966,DEN,DFW,-12.711668,-55.302184,34584,323,135,2022-05-08T07:10:27.234701,0.9,2175.91,87.29,Cloudy,2.26,118,Delta Air Lines,145,874.89,UK,WP175-WP594-WP959,Airport 25,22,1.26,International,Africa
FL009786,Boeing 777,CS4328,ATL,JFK,-27.12757,142.573391,18525,433,275,2022-11-14T09:44:36.948843,1.23,2796.96,59.24,Rainy,5.17,117,Alaska Airlines,112,1139.13,UK,WP852-WP879-WP732,Airport 14,16,1.02,Domestic,Africa
FL009787,Airbus A320,CS2853,LAX,SFO,69.320767,-32.703724,5383,418,179,2022-01-06T13:48:27.314266,2.52,1474.48,84.38,Rainy,9.81,66,United Airlines,271,1251.21,USA,WP388-WP170-WP396,Airport 100,21,1.88,Domestic,Asia
FL009788,Airbus A320,CS1102,JFK,SFO,-4.335242,57.328947,7967,503,264,2022-06-05T11:43:26.459491,3.75,3434.34,90.11,Snowy,3.12,4,Alaska Airlines,148,1162.45,UK,WP182-WP483-WP999,Airport 12,26,1.53,International,South America
FL009789,Airbus A320,CS9118,PHX,DFW,49.27561,77.65832,9241,364,278,2022-05-08T07:01:42.684096,1.73,1621.28,92.68,Clear,8.55,69,United Airlines,221,1795.39,Canada,WP720-WP660-WP864,Airport 31,23,1.04,Domestic,North America
FL009790,Embraer 190,CS7350,SEA,DEN,57.555625,-5.864981,23622,278,309,2022-07-06T07:09:36.768904,2.12,1339.81,51.71,Snowy,11.28,26,Alaska Airlines,242,1981.81,Mexico,WP152-WP193-WP818,Airport 91,20,1.3,Domestic,Europe
FL009791,Boeing 777,CS5780,LAX,DEN,-89.245884,-35.353247,20944,229,121,2023-10-18T08:51:25.253586,4.49,1230.12,92.28,Clear,10.6,25,Alaska Airlines,296,418.22,Mexico,WP506-WP625-WP749,Airport 88,18,0.73,Domestic,Europe
FL009792,Boeing 737,CS6116,DEN,JFK,-6.41553,110.076626,34362,209,10,2023-08-27T09:39:15.088982,1.72,3799.24,58.12,Rainy,4.24,6,United Airlines,267,1938.24,Mexico,WP232-WP802-WP661,Airport 45,29,0.36,International,South America
FL009793,Embraer 190,CS6113,JFK,ATL,-69.958678,-102.134069,1302,311,73,2023-12-31T12:12:02.003533,2.7,1178.53,93,Clear,9.94,16,Southwest Airlines,204,963.62,UK,WP181-WP443-WP344,Airport 73,19,0.1,Domestic,Africa
FL009794,Boeing 777,CS7291,LAX,DFW,-76.254804,-98.479853,20656,439,96,2023-05-23T00:36:45.163782,2.88,4706.45,82.44,Snowy,11.55,64,Alaska Airlines,165,1402.44,Germany,WP148-WP398-WP161,Airport 41,8,0.98,International,Asia
FL009795,Embraer 190,CS2052,JFK,ORD,-12.916292,118.923522,8541,516,133,2023-11-06T17:54:08.990630,3.03,4387.08,93.48,Clear,3.93,39,Southwest Airlines,143,1849.98,Germany,WP722-WP683-WP682,Airport 19,16,0.84,Domestic,Europe
FL009796,Embraer 190,CS5633,ORD,SFO,-35.438957,-132.892396,9447,452,137,2023-08-06T18:27:42.588543,0.85,2752.56,68.37,Rainy,10.11,44,Delta Air Lines,121,726.09,USA,WP826-WP454-WP300,Airport 81,6,0.94,Domestic,Asia
FL009797,Boeing 737,CS6899,ATL,SFO,-10.106136,-85.604896,1732,298,49,2023-07-04T08:12:45.226290,2.44,2130.97,88.27,Cloudy,2.89,41,Southwest Airlines,114,295.82,Canada,WP813-WP548-WP690,Airport 37,26,1.43,Domestic,North America
FL009798,Boeing 737,CS4672,LAX,ORD,86.413941,145.660503,2023,402,229,2023-03-27T16:28:39.306558,0.56,3916.46,85.62,Snowy,11.02,27,Southwest Airlines,288,1567.86,Germany,WP843-WP232-WP990,Airport 63,25,0.9,International,Europe
FL009799,Embraer 190,CS6437,PHX,SEA,-18.059737,-106.360649,12555,218,11,2022-07-12T10:43:48.867431,3.38,1651.94,91.2,Cloudy,1.46,44,Alaska Airlines,155,521.83,UK,WP362-WP304-WP779,Airport 93,22,1.06,Domestic,Asia
FL009800,Boeing 737,CS6994,ORD,JFK,59.089065,130.96853,15620,444,134,2022-04-06T17:45:49.117194,4.77,2033.92,71.24,Stormy,10.93,94,Delta Air Lines,188,499.1,USA,WP743-WP400-WP129,Airport 29,1,1.32,Domestic,Africa
FL009801,Airbus A320,CS8398,JFK,MIA,24.509279,160.706006,9861,294,206,2023-01-18T09:17:17.260043,2.11,1917.55,68.64,Rainy,11.28,4,Delta Air Lines,86,1760.59,USA,WP857-WP709-WP765,Airport 92,12,0.16,Domestic,Africa
FL009802,Boeing 777,CS4444,MIA,DEN,84.815536,-20.371104,29582,220,333,2022-10-28T11:17:32.992483,1.8,692.03,51.05,Stormy,11.59,64,Delta Air Lines,60,932.35,UK,WP871-WP280-WP827,Airport 82,10,1.85,Domestic,Asia
FL009803,Embraer 190,CS5853,ATL,SFO,-54.655691,21.279975,29877,595,259,2023-08-09T04:49:43.099615,3.93,876.63,75.76,Snowy,9.59,38,Delta Air Lines,178,711.54,Canada,WP633-WP569-WP973,Airport 79,12,0.83,Domestic,Europe
FL009804,Boeing 777,CS5219,DFW,SEA,-86.566843,121.721894,15996,587,260,2023-04-06T08:00:50.248331,2.06,2888.68,54.08,Cloudy,9.73,113,United Airlines,90,94.13,UK,WP826-WP941-WP845,Airport 76,1,1.26,Domestic,Africa
FL009805,Embraer 190,CS7175,ORD,ORD,3.035295,142.511582,24511,329,289,2023-05-14T15:40:21.781141,0.67,3817.47,64.6,Cloudy,7.58,19,United Airlines,61,786.13,UK,WP586-WP252-WP303,Airport 98,2,1.75,Domestic,Africa
FL009806,Boeing 737,CS2479,SEA,DFW,68.895118,6.75453,34621,533,201,2023-11-20T02:21:26.884429,3.78,2978.46,83.26,Rainy,8.6,49,American Airlines,283,1965.34,Mexico,WP233-WP306-WP483,Airport 85,10,1.4,International,Africa
FL009807,Embraer 190,CS2897,DFW,JFK,-43.274488,-131.9594,7259,589,315,2022-11-28T15:36:42.732744,4.27,3556.15,80.51,Clear,8.63,26,Alaska Airlines,67,858.78,UK,WP954-WP991-WP749,Airport 59,15,1.95,Domestic,Africa
FL009808,Airbus A320,CS7712,ATL,LAX,77.624774,101.561468,4369,279,79,2023-11-21T21:38:15.377274,2.55,1094.77,76.71,Stormy,1.24,103,Alaska Airlines,214,1606.01,USA,WP226-WP853-WP569,Airport 97,24,1.7,Domestic,North America
FL009809,Boeing 737,CS8833,JFK,SFO,-31.816644,-68.502058,2762,533,13,2023-10-06T14:19:05.268954,4.2,2796.86,75.8,Stormy,8.26,37,Delta Air Lines,132,1226.62,UK,WP866-WP249-WP445,Airport 72,9,0.33,International,North America
FL009810,Airbus A320,CS6570,JFK,SEA,-54.620725,-79.886948,38047,268,160,2022-10-17T18:32:58.955882,3.01,1968.33,90.83,Snowy,3.45,55,Delta Air Lines,290,806.39,UK,WP153-WP758-WP368,Airport 36,7,1.33,Domestic,Asia
FL009811,Airbus A320,CS2670,ORD,DFW,-25.038649,11.526716,22281,369,190,2022-06-25T15:08:43.201500,3.07,4477.72,71.31,Clear,4.02,118,United Airlines,164,79.33,Mexico,WP875-WP623-WP114,Airport 64,1,0.68,Domestic,Asia
FL009812,Airbus A320,CS7367,ORD,ORD,27.428994,-78.069577,3228,449,339,2022-07-12T11:48:39.465822,0.81,2126.52,90.35,Stormy,6.96,51,Southwest Airlines,67,1720.03,Germany,WP905-WP145-WP906,Airport 37,6,1.85,International,South America
FL009813,Boeing 737,CS1859,JFK,DFW,-44.792057,30.97852,26790,504,3,2022-07-24T19:38:57.942136,4.26,3704.11,80.27,Clear,10.4,34,Alaska Airlines,115,19,Germany,WP272-WP459-WP514,Airport 35,8,0.82,Domestic,Asia
FL009814,Boeing 777,CS1611,ATL,SFO,-44.479437,-99.835733,15590,586,30,2022-07-15T19:57:53.635759,1.96,4613.95,72.56,Cloudy,7.82,55,American Airlines,98,864.47,Germany,WP415-WP214-WP179,Airport 51,13,0.46,International,Asia
FL009815,Embraer 190,CS4284,DFW,PHX,64.154097,-98.668034,24499,325,331,2023-05-25T15:20:52.686459,4.42,2877.82,98.39,Snowy,8.75,30,Southwest Airlines,272,573.99,Mexico,WP715-WP648-WP521,Airport 35,28,0.67,Domestic,South America
FL009816,Embraer 190,CS3292,ORD,ORD,84.814488,12.345226,17520,566,352,2022-07-19T20:41:38.551109,0.6,3209.88,50.29,Stormy,8.47,87,United Airlines,179,540.6,Germany,WP413-WP318-WP206,Airport 66,17,1.89,Domestic,Asia
FL009817,Airbus A320,CS6855,PHX,PHX,46.339206,22.552573,31362,572,12,2023-11-21T14:39:54.194381,4.5,4289.29,97.3,Clear,9.09,64,United Airlines,279,1861.53,Mexico,WP889-WP990-WP965,Airport 75,23,1.3,International,Europe
FL009818,Airbus A320,CS9719,JFK,PHX,73.533893,-171.897233,3522,306,246,2022-05-19T03:07:36.419078,2.64,3075.24,52.54,Stormy,5.45,68,American Airlines,258,187.26,Mexico,WP344-WP143-WP884,Airport 29,11,0.63,Domestic,Europe
FL009819,Boeing 777,CS8444,JFK,SEA,-84.628669,-23.566899,25518,585,23,2022-05-18T19:20:03.748833,4.08,2008.12,68.6,Cloudy,1.23,16,Southwest Airlines,137,1786.82,USA,WP102-WP923-WP827,Airport 82,26,1.13,International,Africa
FL009820,Airbus A320,CS9652,MIA,SEA,-54.633844,-60.578303,19566,230,26,2023-02-27T22:45:32.136507,2.35,4423.3,80.29,Stormy,3.95,52,Delta Air Lines,91,652.21,UK,WP160-WP230-WP403,Airport 87,5,1.02,Domestic,North America
FL009821,Boeing 737,CS2287,ORD,PHX,-41.326852,172.069479,29938,550,286,2022-10-29T17:13:19.126975,1.19,4824.05,70.53,Rainy,9.49,84,American Airlines,121,914.63,Canada,WP385-WP484-WP625,Airport 3,7,1.3,Domestic,South America
FL009822,Airbus A320,CS3250,DEN,JFK,86.59745,-77.70109,29047,466,7,2023-06-25T02:01:29.622750,3.41,3143.95,84.93,Stormy,6.2,52,Delta Air Lines,212,224.15,Canada,WP460-WP464-WP816,Airport 71,12,1.6,International,North America
FL009823,Boeing 777,CS9126,DFW,ATL,1.039031,173.056439,13915,261,267,2022-07-29T12:59:48.487503,1.91,3679.4,86.23,Stormy,4.58,0,Southwest Airlines,72,1279.17,Germany,WP612-WP458-WP982,Airport 27,17,0.26,Domestic,South America
FL009824,Airbus A320,CS2326,DFW,SEA,19.617978,-94.914006,11710,510,298,2023-01-07T18:52:54.266755,3.12,4249.72,90.53,Stormy,6.51,101,Delta Air Lines,202,246.03,USA,WP696-WP587-WP764,Airport 47,24,0.58,International,Europe
FL009825,Boeing 737,CS9012,MIA,PHX,20.418004,-23.075155,39065,530,163,2022-03-07T18:07:22.077720,3.66,3477.91,70.46,Clear,11.42,110,United Airlines,182,1655.56,USA,WP741-WP768-WP493,Airport 22,15,1.99,International,Asia
FL009826,Embraer 190,CS5330,DEN,LAX,-25.359876,-136.067273,14715,456,270,2022-02-28T09:47:15.534934,3.49,3762.08,58.23,Cloudy,6.79,15,Delta Air Lines,248,894.35,UK,WP198-WP452-WP576,Airport 16,13,0.61,International,South America
FL009827,Embraer 190,CS7396,DEN,MIA,-10.793503,110.69304,9197,226,343,2023-02-26T13:26:42.488198,4.87,2812.03,74.42,Stormy,11.26,29,United Airlines,100,920.59,Canada,WP838-WP558-WP174,Airport 20,25,0.53,International,Asia
FL009828,Boeing 777,CS8920,PHX,JFK,-76.616141,-44.135625,3015,459,225,2022-09-12T09:48:02.029011,2.28,1841.72,74.19,Cloudy,8.14,54,Southwest Airlines,179,146.23,Germany,WP171-WP348-WP481,Airport 5,30,1.76,Domestic,South America
FL009829,Boeing 777,CS1996,JFK,LAX,-49.493563,-153.188192,34932,470,200,2022-06-03T00:51:06.312963,1.8,1083.79,91.38,Rainy,4.13,16,Delta Air Lines,277,595.99,USA,WP223-WP575-WP963,Airport 23,18,0.89,International,Europe
FL009830,Boeing 737,CS2469,SEA,DEN,-47.745452,-52.035593,1447,407,233,2023-08-03T04:35:05.932479,3.2,3721,79.47,Snowy,1.86,82,Alaska Airlines,193,1812.93,USA,WP938-WP378-WP876,Airport 89,24,1.51,Domestic,North America
FL009831,Boeing 737,CS2870,PHX,MIA,45.861086,-19.028248,33477,565,124,2022-06-09T08:53:55.013605,1.98,2878.74,82.79,Clear,1.37,18,American Airlines,194,853.35,UK,WP502-WP449-WP495,Airport 66,23,0.42,International,Asia
FL009832,Boeing 777,CS4362,DFW,LAX,-74.216505,-128.113393,37319,475,337,2023-08-23T18:23:57.628467,1.9,1358.36,58,Clear,2.78,119,American Airlines,177,542.12,USA,WP274-WP193-WP635,Airport 67,11,1.14,Domestic,Europe
FL009833,Airbus A320,CS9087,JFK,JFK,-8.633375,162.305764,31266,564,55,2022-02-20T03:12:04.837729,0.73,4874.36,51.53,Snowy,2.68,84,Delta Air Lines,121,358.56,Canada,WP317-WP667-WP215,Airport 36,18,1.47,Domestic,Africa
FL009834,Embraer 190,CS5996,JFK,PHX,-30.468754,-164.336833,4891,475,40,2022-07-14T17:23:12.259077,3.22,946.12,90.3,Cloudy,11.13,33,American Airlines,86,280.62,USA,WP193-WP356-WP580,Airport 38,7,1.67,International,Africa
FL009835,Boeing 777,CS2122,SEA,JFK,26.285209,-67.407604,13402,215,155,2023-12-11T14:59:45.160819,0.9,1145.42,86.68,Cloudy,7.28,120,American Airlines,119,1956.81,USA,WP116-WP742-WP203,Airport 94,8,0.86,International,Asia
FL009836,Boeing 737,CS4169,ORD,PHX,-50.626695,75.508368,7690,578,190,2023-07-23T08:08:39.064258,0.98,2631.95,94.92,Stormy,5.95,119,Delta Air Lines,59,1987.74,Germany,WP488-WP441-WP672,Airport 48,19,1.72,International,Africa
FL009837,Embraer 190,CS8259,MIA,DEN,-6.232242,-179.476946,37333,230,242,2023-04-13T11:46:55.009701,3.42,4742.39,58.58,Clear,2.5,25,United Airlines,98,315.93,USA,WP354-WP862-WP483,Airport 23,26,0.38,International,North America
FL009838,Boeing 737,CS5265,SFO,SFO,-43.71845,140.178002,19046,267,321,2022-10-16T16:16:09.083271,3.72,4585.95,59.23,Snowy,7.14,16,Alaska Airlines,265,177.85,Germany,WP134-WP298-WP299,Airport 98,15,0.81,International,Europe
FL009839,Embraer 190,CS8820,ATL,ATL,-19.793948,166.180012,24850,410,122,2022-09-05T18:53:48.930784,0.94,4642.55,55.86,Clear,5.52,113,Southwest Airlines,122,492.2,UK,WP907-WP136-WP579,Airport 77,4,0.93,Domestic,South America
FL009840,Boeing 777,CS4826,DEN,PHX,-26.497596,-11.230549,10966,353,220,2022-06-18T07:32:40.674469,3.48,4430.27,81.04,Cloudy,10.11,89,American Airlines,131,166.91,USA,WP796-WP496-WP790,Airport 74,30,0.16,Domestic,Europe
FL009841,Airbus A320,CS4597,SEA,LAX,-3.188347,-91.199297,17051,279,339,2023-01-14T19:52:13.787684,4.66,805.62,59.92,Stormy,8.12,32,United Airlines,115,1001.14,USA,WP858-WP686-WP958,Airport 68,29,0.21,International,North America
FL009842,Boeing 777,CS4657,DFW,DEN,-70.414843,22.082037,1685,212,236,2022-08-17T06:50:29.205710,1.67,740.15,57.69,Stormy,6.37,68,Delta Air Lines,219,782.93,Mexico,WP612-WP748-WP619,Airport 94,15,1.15,Domestic,Europe
FL009843,Boeing 777,CS9115,ORD,ATL,47.684641,-60.911705,31605,261,130,2022-03-26T02:29:34.894000,3.99,3579.98,56.92,Clear,4.95,17,American Airlines,71,1177.23,UK,WP347-WP842-WP144,Airport 18,23,0.1,International,South America
FL009844,Embraer 190,CS7719,DFW,MIA,-25.474859,57.493762,34424,531,202,2022-01-24T02:29:48.676991,2.24,1695.78,63.23,Cloudy,11.98,23,American Airlines,283,583.27,Canada,WP549-WP132-WP938,Airport 95,1,1.09,International,Asia
FL009845,Embraer 190,CS2120,DFW,ORD,-9.118253,52.591325,32669,307,240,2023-05-26T02:02:21.507112,3.57,4938.09,96.61,Stormy,4.97,41,Alaska Airlines,195,1834.65,Germany,WP736-WP548-WP502,Airport 99,29,1.12,International,South America
FL009846,Boeing 777,CS7259,SFO,ORD,-4.900265,143.575085,8883,586,181,2022-12-14T11:20:48.915322,4.79,3712.56,69.26,Snowy,11.89,53,United Airlines,76,281.87,Canada,WP676-WP613-WP109,Airport 6,10,0.36,Domestic,Asia
FL009847,Boeing 737,CS3159,SFO,JFK,-60.817756,128.117195,29367,562,320,2022-09-19T07:32:47.229640,4.36,761.53,79.3,Stormy,4.52,28,United Airlines,67,136.73,Germany,WP956-WP736-WP787,Airport 56,1,0.27,Domestic,South America
FL009848,Boeing 737,CS5146,SFO,MIA,18.539978,-54.659326,5065,592,21,2022-06-12T13:21:05.375438,4.15,4498.17,98.02,Cloudy,6.49,97,Alaska Airlines,181,106.34,Canada,WP208-WP442-WP168,Airport 54,28,1.28,International,North America
FL009849,Embraer 190,CS3534,DEN,ORD,79.325152,112.409304,19393,519,25,2022-01-29T07:16:15.268621,1.53,1415.39,85.02,Snowy,4.03,17,Delta Air Lines,260,337.97,Germany,WP615-WP263-WP274,Airport 61,27,0.94,International,Europe
FL009850,Airbus A320,CS3957,SFO,PHX,-49.338166,-129.902646,24843,337,149,2023-10-30T05:24:33.369374,1.59,860.22,98.47,Stormy,2.73,97,Delta Air Lines,222,1494.38,Canada,WP184-WP873-WP170,Airport 52,7,1.16,International,South America
FL009851,Embraer 190,CS8813,PHX,SFO,-60.732694,-77.167901,27960,386,66,2022-05-02T03:01:08.878400,0.63,1696.29,63.94,Snowy,9.83,20,United Airlines,156,447.45,USA,WP293-WP200-WP458,Airport 4,19,1.44,International,Africa
FL009852,Embraer 190,CS9268,DEN,ATL,35.992082,-51.140572,38741,444,63,2023-10-21T20:35:27.104475,1.81,585.75,75.7,Clear,3.84,24,Southwest Airlines,104,1117.07,Germany,WP831-WP638-WP980,Airport 63,1,1.54,Domestic,Europe
FL009853,Airbus A320,CS4781,DFW,SFO,0.240288,-114.072363,32537,539,150,2023-02-14T13:31:08.813755,1.01,4221.13,97.9,Cloudy,8.24,15,Southwest Airlines,174,1901.8,Germany,WP811-WP420-WP550,Airport 91,19,1.17,Domestic,Africa
FL009854,Boeing 777,CS3983,DFW,SEA,-75.149645,-115.720114,5254,497,154,2022-10-11T00:08:30.334995,4.54,2976.72,89.14,Clear,6.75,13,United Airlines,109,1309.21,Mexico,WP329-WP505-WP563,Airport 8,13,1.07,International,Europe
FL009855,Airbus A320,CS4554,JFK,SFO,-66.409579,-150.444772,10341,479,165,2022-09-04T03:46:08.831278,2.42,2539.19,74.5,Rainy,3.85,40,Southwest Airlines,113,490.3,Germany,WP708-WP710-WP709,Airport 10,5,1.91,Domestic,South America
FL009856,Airbus A320,CS5775,PHX,ORD,-2.552146,-76.71756,27180,584,292,2022-04-11T06:10:22.640713,0.96,3547.17,85.16,Snowy,8.76,89,American Airlines,195,64.82,Canada,WP967-WP296-WP371,Airport 100,22,1.95,International,Europe
FL009857,Airbus A320,CS3605,DEN,PHX,55.678667,-156.400746,6169,387,274,2023-08-25T23:29:25.366500,1.03,1100.24,92.84,Snowy,10.58,97,Southwest Airlines,212,408.83,Germany,WP711-WP627-WP792,Airport 21,14,0.73,International,Europe
FL009858,Airbus A320,CS2966,ATL,PHX,38.243627,107.886608,24469,427,167,2022-07-10T18:26:10.285490,3.09,2574.73,93.73,Cloudy,4.05,97,Southwest Airlines,64,1714.76,USA,WP691-WP403-WP483,Airport 71,8,1.76,International,North America
FL009859,Embraer 190,CS6498,LAX,ATL,-80.633425,27.867287,32283,235,13,2023-09-13T20:02:02.077902,1.06,1460.91,61.18,Rainy,1.81,30,Delta Air Lines,118,1852.18,UK,WP769-WP705-WP282,Airport 73,19,0.37,Domestic,Africa
FL009860,Embraer 190,CS3173,SEA,JFK,2.943145,175.270266,27668,438,346,2023-08-15T02:59:51.561011,2.06,3202.54,95.79,Stormy,8.07,41,United Airlines,120,1597.02,UK,WP514-WP566-WP584,Airport 50,17,1.76,Domestic,Europe
FL009861,Embraer 190,CS9973,DFW,DFW,48.515431,146.352817,3041,588,292,2023-06-07T10:02:54.463477,0.65,2182.48,93.26,Rainy,6.81,93,Delta Air Lines,153,834.14,USA,WP170-WP875-WP280,Airport 51,27,1.52,Domestic,South America
FL009862,Boeing 777,CS7950,DEN,DEN,15.991425,-55.518764,18511,342,20,2023-03-28T03:00:43.516852,0.6,1911.17,91.37,Cloudy,8.03,93,Alaska Airlines,244,1709.81,Germany,WP915-WP169-WP727,Airport 31,28,1.93,International,Europe
FL009863,Boeing 777,CS1626,LAX,JFK,-35.244508,146.548668,31059,585,131,2022-04-08T01:14:13.433092,1.87,2921.53,72.93,Clear,5.85,79,Delta Air Lines,111,85.13,Mexico,WP238-WP600-WP641,Airport 24,12,1.75,International,Europe
FL009864,Boeing 777,CS6365,ORD,MIA,83.245282,-128.225441,21808,204,82,2023-12-18T08:30:14.819316,1.84,4422.07,94.08,Clear,1.37,108,Southwest Airlines,232,1177.33,Mexico,WP144-WP540-WP835,Airport 84,3,1.71,International,Asia
FL009865,Boeing 777,CS5103,SFO,DEN,-47.515024,41.134334,16178,404,231,2022-07-16T14:26:59.873236,1.55,1429.22,50.7,Stormy,8.5,100,Alaska Airlines,58,13.95,Mexico,WP883-WP747-WP604,Airport 33,14,1.46,International,Africa
FL009866,Airbus A320,CS3565,LAX,MIA,47.538685,39.71748,35991,237,61,2022-01-11T12:11:26.133062,1.6,4589.98,79.41,Cloudy,6.74,74,Southwest Airlines,90,1584.81,Mexico,WP445-WP810-WP309,Airport 59,9,1.72,Domestic,Europe
FL009867,Boeing 737,CS5520,SFO,JFK,-5.264255,-136.707053,37342,579,316,2022-06-23T20:03:25.817452,4.16,853.52,90.8,Stormy,11.3,18,Alaska Airlines,213,977.75,Canada,WP920-WP202-WP299,Airport 45,5,0.92,International,North America
FL009868,Boeing 777,CS1962,PHX,ORD,-87.318138,4.543508,34077,263,235,2023-01-23T18:03:58.275720,3.95,4971.14,51.07,Rainy,10.74,98,Delta Air Lines,284,327.57,UK,WP558-WP396-WP393,Airport 32,15,0.92,International,Africa
FL009869,Boeing 777,CS1033,MIA,SFO,-22.916283,166.546433,18459,407,249,2022-12-13T13:22:48.791723,1.99,3069.97,62.98,Cloudy,10.58,77,Southwest Airlines,216,383.32,Canada,WP441-WP502-WP782,Airport 37,19,0.75,International,South America
FL009870,Boeing 737,CS4089,ORD,MIA,-36.712093,27.052728,32626,288,308,2022-08-01T08:28:00.565101,4.27,2378.82,95.4,Rainy,4.61,111,United Airlines,227,1507.98,USA,WP214-WP443-WP833,Airport 64,8,0.98,International,South America
FL009871,Boeing 737,CS5969,SFO,LAX,-24.872012,85.53609,2806,475,172,2023-10-31T15:39:37.836790,4.74,836.75,97.58,Rainy,8.19,44,Southwest Airlines,280,278.49,USA,WP436-WP914-WP284,Airport 39,23,0.44,International,Asia
FL009872,Embraer 190,CS7195,MIA,ORD,54.01574,93.668224,22915,485,349,2022-04-23T08:13:01.253470,2.95,1239.97,55.61,Rainy,8.71,54,Delta Air Lines,224,121.25,UK,WP554-WP774-WP609,Airport 56,12,1.39,International,South America
FL009873,Boeing 777,CS1836,JFK,DEN,38.362035,-146.140293,10504,368,299,2023-12-28T17:51:51.935253,3.4,4513.13,71.84,Snowy,2.26,81,Alaska Airlines,87,767.22,UK,WP210-WP247-WP214,Airport 46,11,1.97,International,South America
FL009874,Embraer 190,CS6241,DFW,ORD,-41.688281,126.014604,2074,468,214,2022-02-01T07:21:35.534760,0.72,2141.42,60.96,Stormy,10.82,91,Delta Air Lines,267,1101.15,USA,WP706-WP592-WP812,Airport 86,19,1.9,International,Africa
FL009875,Airbus A320,CS1348,SEA,ATL,-77.338207,141.763889,22611,417,360,2022-06-12T07:57:57.406215,2.45,4051.32,74.17,Rainy,3.86,62,American Airlines,238,247.16,Canada,WP750-WP206-WP504,Airport 34,10,0.9,International,Europe
